MemoryUsage,ProcessorLoad,InpNetThroughput,OutNetThroughput,OutBandwidth,Latency,V_MemoryUsage,V_ProcessorLoad,V_InpNetThroughput,V_OutNetThroughput,V_OutBandwidth,V_Latency,CLPVariation,fs_label
0.894642654501732,0.8419979373746821,0.8727989747370888,0.3942107270494983,0.1165346098949393,0.8663071504669204,0.9222493717668178,0.5843524410918296,0.8347655172771955,0.0599370857655621,0.7070813216989713,0.52197111698262,-0.4091260247033995,Decrease
0.5092010838862061,0.2964576507224358,0.7529515327956863,0.4933849296339705,0.3235522342943946,0.1677928229534687,0.0843919915969421,0.4060125334614203,0.9998167955584892,0.3428564152950055,0.8410802317211779,0.892068933712436,0.5200352418327113,Increase
0.3143615171223027,0.5428327447298581,0.0563016796035321,0.9927426615342334,0.7781592816286352,0.8724481191066894,0.7334351085306788,0.1427818911260957,0.3638181350073063,0.6285065204900857,0.1666651514132833,0.6556599179596385,0.6145191120500149,Increase
0.9303126051614282,0.0954579067293974,0.0921654838305555,0.2335489854679527,0.3168501026371653,0.0096199453321499,0.1599789527233627,0.1718708871718313,0.3277773603143349,0.1156406015909191,0.5223043306815892,0.9313846294235598,-0.4245798995775447,Decrease
0.2564749469014944,0.5394030916527193,0.3163589416818373,0.6226610216670612,0.3691707169631968,0.2135080738544994,0.4711502464881483,0.2740704712139983,0.961782323198473,0.1737374322384801,0.0297713101195397,0.4465658308688335,0.4041449376098565,Increase
0.3637519733546954,0.5410433306444233,0.7540547606779121,0.9153244954995652,0.5480374218490498,0.132696256494085,0.1059528796282551,0.5374513126912721,0.4779397020251342,0.3393081735275904,0.473836737493636,0.2686379480285707,0.3982355836762909,Increase
0.6189824503764302,0.6962750951197589,0.3297649080103687,0.7316292312529877,0.1177458026833206,0.8773528180384718,0.4855784611577022,0.0268181541287679,0.4416143064684606,0.5159699690139268,0.7833564511560666,0.7316877990065349,0.8626133778933482,Increase
0.6958058246807879,0.4290705168162333,0.9766789880481108,0.0873479151932985,0.4789334230094556,0.4801616784450689,0.4852686036039153,0.6950810236427156,0.5400731752375699,0.2976895270749969,0.3269706331712559,0.2268229907402327,0.1681517786305772,Maintain
0.300498635235749,0.8373306068581763,0.3191284066684173,0.9983136236977582,0.1968421622304913,0.1079708177255267,0.4562927206136523,0.7242447444975133,0.2237323477745011,0.8163731217813566,0.1379664481936849,0.5462437531442675,-0.4190625356820213,Decrease
0.8520466785923888,0.7965005240543672,0.7621040870021066,0.4272058193553686,0.1557947450757286,0.8317750002698765,0.7022731297232264,0.6498287920721724,0.54363894524358,0.0194845643187314,0.5961341050894279,0.9108040569771542,-0.4162878631297348,Decrease
0.6723929440807822,0.0867286103570766,0.0733355213445526,0.1323363658738819,0.9912497393059124,0.3822507117811976,0.7083240157398033,0.6677084343221776,0.696159759504314,0.3015464072280786,0.4100090507015271,0.1036624521665637,-2.999293717777222e-18,Maintain
0.0935101014258608,0.59916636812573,0.2366506284460104,0.3513495203983661,0.7231274407231049,0.774894026905448,0.0247864953869713,0.8660520802937465,0.3445173282171486,0.3077238807872889,0.9196516634214266,0.0795800463600608,0.7471625998665067,Increase
0.226276263999945,0.0307228875130606,0.8080426542961546,0.5388533723848203,0.4815020412794888,0.0960026677995461,0.6820474293206341,0.6258145129599003,0.901575425707198,0.8460233180979086,0.2771855531023318,0.2486976262947277,0.8483908977594938,Increase
0.4181071194605372,0.7075033505395657,0.8144243367850831,0.662851909760592,0.1118438869971979,0.2851991582578511,0.1654011127559155,0.6424891574387496,0.4142567998887008,0.92403918939891,0.8574615388159547,0.7884882137315478,-0.018182961457763,Maintain
0.8160108229598818,0.105349856034781,0.4731107092290738,0.2826044478560877,0.1931472751539055,0.6728961160808965,0.7666202085492273,0.2161778207722303,0.8570551857996804,0.9085470536201968,0.9619727616636774,0.1922442837756245,-0.4233132776848538,Decrease
0.7675703575293958,0.4391139400563095,0.1973930589754,0.0880543777361189,0.2852688626385589,0.9365242638591272,0.4968324704667546,0.4676520249652988,0.434319002640855,0.3191413818637567,0.0517308180672109,0.880533372888665,0.2259761938619837,Maintain
0.9946025822630368,0.3256343839131794,0.42102676644547,0.1121627776054227,0.7881439856706666,0.4355671667181644,0.8203028163396826,0.8956051110206084,0.1644015650919306,0.1782715564221959,0.945539269652742,0.7467271360718944,-0.8330941823528694,Decrease
0.6656220815315086,0.2025875167112674,0.2649602048929999,0.8977959931233402,0.960030711894816,0.2117804861253891,0.2915074183262437,0.4579779217138884,0.5500949426636369,0.8876269204050796,0.8568601252092655,0.905734844460431,3.8847898475346224e-18,Maintain
0.560617633153687,0.0817605373905175,0.8926735701822479,0.9385212070030544,0.1751300339060894,0.221903185068474,0.4423043942152859,0.6527333121726752,0.3647296379909348,0.0434915885976242,0.9908493123785788,0.0091437458570107,0.3209520663767787,Increase
0.1863402592577487,0.0913702500376651,0.2353405051504611,0.6289950862158032,0.2591590693184674,0.4720882778637832,0.2908900428945087,0.0936289039194662,0.3243769931976831,0.8921351217743875,0.8399386588383905,0.3894627721415158,0.8537103822533396,Increase
0.720632343659226,0.2790330187323144,0.8088802944802018,0.0688361022726072,0.6266889206193964,0.910755373246788,0.8251809124796138,0.2837341640984812,0.9905734236273914,0.5111794927652719,0.9862886493520118,0.1564250703856751,0.5374205663922959,Increase
0.8206227723883635,0.3533997698444121,0.2481416459881046,0.4665090624571342,0.8293793683800095,0.1226540128660753,0.2144874714218344,0.0691470465672792,0.4920082411466167,0.2193021752411781,0.1463878979357026,0.9497991244843847,-0.8373460119925046,Decrease
0.4222004131251399,0.1998523362063352,0.8246504518603424,0.9957347616228664,0.4922590587567923,0.1196999848530802,0.646512501082829,0.1007548093139442,0.9697610449490583,0.6179728979694952,0.1869601183426368,0.3163244042149021,0.7588912044543679,Increase
0.6049307485649944,0.3216399734894403,0.8325549635211575,0.8943429039844082,0.471636971770209,0.4865508095484192,0.3064471759035316,0.6384541681959525,0.9621852362701984,0.3690699658374068,0.572375016110458,0.1168121629052205,0.1801623860529722,Maintain
0.6108106659274185,0.0483969765550119,0.3304753275850992,0.6256234286639963,0.7687272489103595,0.5700366586646225,0.1702586421675294,0.0224361440173556,0.5399238929796717,0.2071508390574062,0.735568838909827,0.1259379175183133,0.3291390749970607,Increase
0.6858377274201256,0.178775286680637,0.5231871796521442,0.7207375953196384,0.6489908891691427,0.573827786588952,0.980117963434351,0.5331251515567117,0.153837164153291,0.6896094608508013,0.847479306517655,0.66073873818774,0.3357706153735043,Increase
0.7884278093487715,0.2360769502527941,0.8450638300491623,0.8989335130378945,0.1225634898127736,0.3894366259005372,0.3681531615255172,0.8594555687487969,0.7007919919901686,0.2933368509186427,0.7152383605284365,0.6423212562757422,-0.2840613023619897,Decrease
0.1902718332548888,0.5533400247246962,0.2442268350218306,0.869166246029823,0.947942294891114,0.0561097226582106,0.8663432376054702,0.6616179513790423,0.3028436403310017,0.442318609019072,0.83775674886391,0.6445485326830543,0.3517628592176576,Increase
0.7237204743650908,0.6623110199411378,0.8621419912022495,0.7269253527031554,0.2609317049627069,0.6769603492137202,0.0205444376589042,0.572242644427671,0.635175397614974,0.6755716880127701,0.9205199082414006,0.8419413503526811,0.404491055095002,Increase
0.0667061224702502,0.5281354740672919,0.2917379973385702,0.1927383854721804,0.8302993844202904,0.7083197807360271,0.6719734175262023,0.470836870863827,0.5959026393704611,0.3727018582854197,0.9087471080769404,0.5869104930244247,0.4862304541861497,Increase
0.5507034729505428,0.6225686542525783,0.127646450349594,0.4886703457404272,0.2472773281056138,0.7367262168751552,0.3604601047749962,0.4215765841590992,0.6830842467016032,0.6044873545258229,0.9279400380684204,0.1758198134406827,0.6629049800493336,Increase
0.302460421900392,0.6856311989996189,0.4562840638668738,0.8082711813923718,0.8591207516185662,0.4090121693925318,0.3422409248430645,0.6267298265591844,0.772224384780648,0.5260996583100032,0.4157249851752357,0.6331554586821608,0.0210683843776666,Maintain
0.0765805404613282,0.7718185292219518,0.3382562457087442,0.860297780646835,0.2948176488442013,0.894748523346331,0.3729214685184301,0.4363931289254598,0.7318756013962977,0.4477216801177861,0.4637491866826773,0.0732287520034516,0.1714884608648733,Maintain
0.920680113427418,0.2402042932440077,0.6986436263673997,0.6590970462057374,0.9120078741836593,0.2484448074755559,0.0794821825255388,0.3080772097981933,0.2098082219102734,0.0783691538750417,0.718298907112008,0.1667876703222395,-0.8598509801855314,Decrease
0.1696377008099414,0.8747458053872419,0.0730664468784664,0.1532570547760073,0.382504770481519,0.2507457969069545,0.4748464152802549,0.7970895217514097,0.1430683563057753,0.0613893123621835,0.5659092442045802,0.7341963280019635,-0.4217347016563237,Decrease
0.3167376181472858,0.981256737110344,0.7050008043203454,0.7364363865295848,0.5290842194355125,0.4576442874248881,0.9362969652335528,0.4320954587908202,0.5773759769939961,0.5241702790098968,0.9408228713349222,0.1737973937343366,-0.4008561789805455,Decrease
0.6537357443895789,0.5162417542650228,0.3413580015435095,0.6606257757403838,0.9594135560965188,0.0236693384014872,0.703251507722749,0.5286654524886105,0.011529371545382,0.3870318133864548,0.3931416717397912,0.7883979701080024,3.816778823790318e-18,Maintain
0.5992699955810156,0.4308914924744226,0.2470839236668185,0.1915201199701418,0.124922052194923,0.979863187032562,0.978926890344674,0.7626133241628168,0.9154013150394374,0.3610839521845284,0.1001041621374948,0.5262751168784062,0.8389995301363227,Increase
0.0241670028600807,0.807448145483794,0.9496545925985712,0.3684976703807915,0.6091037225960704,0.9000752527419179,0.1668527067944266,0.568868802740328,0.5255927919455454,0.950063666288226,0.3842259479723213,0.9144685301837886,-0.4730845008319476,Decrease
0.5541168081113185,0.7298646914641005,0.5257831586243008,0.2999279780977055,0.2764109052917258,0.2265144648537075,0.5474761167461487,0.5020917176770514,0.117583110102138,0.0656230224830682,0.0885290436523944,0.618024664531876,-0.060721786555374,Maintain
0.5041895322857027,0.0146217221020233,0.7771877772149484,0.852719004503183,0.1912004293247274,0.8054299383124486,0.8453595025039894,0.5160973499629149,0.864412418259768,0.9186688447087497,0.2400120217386295,0.3606457036236427,0.5695651982736504,Increase
0.3453220206845233,0.9168673697192806,0.1895164010289104,0.6582610865643599,0.646289604230342,0.3704586875478165,0.6409270918765931,0.2763957771647257,0.8004079316895032,0.1357620326366138,0.3823400002072408,0.3758324717103485,-0.5607233554350135,Decrease
0.1930907624739625,0.2181101664429645,0.435202087065795,0.6559858768425009,0.6615957433829295,0.8738425705842503,0.5130696487661204,0.7473335499897196,0.647480892885744,0.2598092728493222,0.1067200713466913,0.4336235179275886,0.8495265916098096,Increase
0.1059550012345984,0.7207916161100665,0.5717039714095637,0.8417967681122277,0.6807949694413792,0.942106712830598,0.7064173160709618,0.359045732130029,0.9318301436963626,0.2942733548981669,0.5792601792949656,0.8255133425065488,0.5352464572663393,Increase
0.7666694999385553,0.5616298119231384,0.0018171893613133,0.3829507786328451,0.901249664791978,0.4054799386093922,0.5298639288772172,0.0251948010602407,0.0152462854604998,0.8484883258182766,0.5381510165482944,0.6254527677500704,-0.2492401717152077,Maintain
0.4243000281440318,0.4163553344996559,0.951514518945864,0.8045643603757578,0.2176613470480577,0.7141506770688719,0.1565079806123008,0.2048232049500089,0.077204225361135,0.2923019345763306,0.4070122388817973,0.754680855483125,0.7509554682573356,Increase
0.9692734235430676,0.6072855394539579,0.4674077815374963,0.8858718644542188,0.8124749564774423,0.4961059377016654,0.7628541987216231,0.3679763957560856,0.0721492564051466,0.6774342697727466,0.2891703708673504,0.191673314358298,-0.8660076097792858,Decrease
0.942225574183443,0.0195052222503732,0.3664299328849258,0.905632535869351,0.9134236934550116,0.854414526902033,0.2418331316494221,0.3830413468815571,0.7819653483216593,0.8963014319002575,0.9152152056305746,0.888110103471201,-0.8630960625810605,Decrease
0.4335622014667936,0.4999639915530662,0.983001023483323,0.6811384100626222,0.0460051246416132,0.7706456230678936,0.7875681878904733,0.2862131401182402,0.3232324295381626,0.4906485457912595,0.5348506908783006,0.0593685431946915,0.5667119398514987,Increase
0.6834993668822062,0.597295243643497,0.8747808599501249,0.6358699996909976,0.8025178755338166,0.0742171291529752,0.4981386221712569,0.8913277509230663,0.8104803185808609,0.4913113581317033,0.1174248593375385,0.6017670273171241,3.64392383512075e-18,Maintain
0.9489577538396422,0.6367216276160302,0.3228990094677638,0.3815704955860047,0.8233866402122195,0.1640544816870255,0.0761521212569361,0.1155364957216082,0.4949638933826041,0.5667806407956453,0.3551573995914999,0.4991789691896013,-0.8639518284484158,Decrease
0.9573744889247476,0.9999565620229696,0.5583653888707268,0.5863385260328375,0.7068984664047389,0.3406074442139667,0.7276061301418502,0.1606167361657097,0.5506256727251146,0.8492362920491994,0.0074183184577243,0.7021518636547052,-0.680261345716117,Decrease
0.2124889889815672,0.3154562226600962,0.3432151395649213,0.077283975336343,0.7019043885323983,0.758841067467141,0.4512248559375063,0.6635488404907581,0.4465757562747342,0.3054000094660195,0.5170827703411921,0.1699434717275052,0.8504475979551609,Increase
0.5063416035074518,0.6121143175705481,0.4739377188200128,0.6816469145770079,0.4983797424550267,0.3506784061157025,0.8320486692802477,0.7554510603825116,0.0084779487617927,0.7954219516068856,0.0948314449406594,0.020743590102129,-2.8684454894515482e-18,Maintain
0.5972323131332257,0.5641482269553358,0.4629349091637345,0.7687758795921408,0.7923144832745952,0.6268066898194611,0.2058405640298627,0.8432045328491026,0.5483881232073063,0.2089159599786004,0.4707426314697274,0.3160897849513373,0.4310330869369468,Increase
0.2337476394403516,0.4785451051001235,0.6803862457633295,0.1349147852578804,0.9914576393580412,0.8792892532373893,0.7337127297753732,0.480059519761839,0.7633282028426581,0.9030272409265628,0.0297999924505504,0.1747259849952442,0.604027205931116,Increase
0.4436211162930024,0.8667527238727563,0.3850454532895098,0.4049512913946479,0.0966718631621176,0.9006316122138046,0.9399276620915566,0.832084273497353,0.1366498538634614,0.6802577782139984,0.5181847468804334,0.1024531676699895,-0.4136581010019557,Decrease
0.7264956188534695,0.7681806304553788,0.1709515840840085,0.6880625073131148,0.8040595698047076,0.0974350693247135,0.0466078331761221,0.3823181819085967,0.6495228086769929,0.8822940232677541,0.1683495300524494,0.0563137183035871,-0.2752977238601217,Decrease
0.7663419106636841,0.9479540407636912,0.2958988662607833,0.2257803284568258,0.8122779661146206,0.108994321961083,0.0217674243706031,0.1635217958284149,0.0966516332628772,0.1506974007862453,0.5834475630887638,0.6931274281112527,-0.8638290836744283,Decrease
0.2299178625204312,0.6702143979911998,0.5670591526315094,0.5890934960428185,0.1506585814416132,0.2096259475537457,0.4579371902707434,0.4077361341985668,0.7101116249535876,0.0030922152157604,0.4053640203593961,0.5552235628797777,-8.849252545661502e-18,Maintain
0.815787191436393,0.6366674998304167,0.4644843451279752,0.1813325210999378,0.2113860052569292,0.8600721029423154,0.7526548200346127,0.0166710767615775,0.8074795772013083,0.8055876628474072,0.0778137000722513,0.0677825521162904,-0.4233597981545785,Decrease
0.4575045208953889,0.549489897550382,0.2886127633557942,0.6999815149231179,0.2857715524475974,0.1990737076810227,0.6333523074382994,0.9130094643498076,0.3966242499480142,0.1086210511759667,0.0586653995588182,0.3627405768358591,0.3668766139615298,Increase
0.7375986078613744,0.194509209191683,0.259962234025558,0.4090433639937538,0.8640351469719063,0.6306560183898009,0.5891839211463608,0.6523311393323188,0.5606078797991881,0.9384888813075072,0.3191950098381709,0.6627088586601346,0.2308599235137387,Maintain
0.9547687791854104,0.1668883886002724,0.4612143006419036,0.9791070444049084,0.3449250798400212,0.9704131873647596,0.1870224241888579,0.3907796974051486,0.2231875361621956,0.0600430082741277,0.441091120296023,0.5328883221785261,-0.4281568867797388,Decrease
0.4875468797891309,0.474212437510543,0.6435324487379684,0.9690910734794836,0.0809143687489565,0.8093271410030638,0.4284762322085693,0.7211883916560328,0.9149986380395196,0.6190789054639683,0.5869922562664452,0.847192769320193,0.5862194009990656,Increase
0.1739495972170148,0.0238783173580194,0.4381904594185803,0.317761540037503,0.9279281674522266,0.3178838095471265,0.6633858448055429,0.2701220401687083,0.3246446640094785,0.7958805095458089,0.32265540029638,0.8867882156956967,0.8552328986044198,Increase
0.1492875658205233,0.513153616651329,0.1055365500287445,0.7199353188465264,0.2680143055298123,0.5833501655002266,0.1533600420483736,0.7415009945207022,0.5542983201116596,0.3886139564535598,0.8664747624539274,0.2276759529913299,0.5123462456244654,Increase
0.3455934016768827,0.5775176040155621,0.870629730571628,0.5405709890735798,0.2726906799255361,0.7045902453259941,0.7666176959994495,0.8116909416559926,0.6887163030852191,0.6329801341224007,0.4231799560918993,0.9975549834988756,0.5278274144675,Increase
0.6626258499187494,0.6841071894250162,0.1401524259997388,0.6142875804578648,0.1553591262616335,0.8833965865780318,0.9099963112854326,0.8458946727051091,0.6533661222006416,0.0685644176192552,0.4717050088131458,0.814072992871889,0.863025857246992,Increase
0.508107926681906,0.199983309849777,0.6254560508514968,0.5069796641275274,0.921419623787169,0.328768611860882,0.3750614154216953,0.4088178792977684,0.8178564242267495,0.3888381436209475,0.7232568095280337,0.0539881014792467,0.5250836622234758,Increase
0.3561310189451792,0.8789141141483523,8.868454229937761e-05,0.9984924833863033,0.3132150020738844,0.5232503198986191,0.6129845246605188,0.5287513596490363,0.0756028772004658,0.97511685385479,0.3371981137858357,0.900380386274907,-0.424121764769449,Decrease
0.221598925144094,0.311910957392848,0.2148307921344923,0.993212224021498,0.0478716690201239,0.6239649518663773,0.343608682142914,0.2558538544052641,0.5792416914110795,0.5864027797949911,0.7310200241953042,0.0193025053771276,0.8492349315430775,Increase
0.0670965267848305,0.0755162039127547,0.3863558577904277,0.8073493285594123,0.6401512233653769,0.6254959267546125,0.2487385873336285,0.1246877036220308,0.5551005365413387,0.7173051245169626,0.0552915386763167,0.5858711188983716,0.864614543509216,Increase
0.9348968794094764,0.5495355332111462,0.6521241293654062,0.3181135305404423,0.0833788711085574,0.94335799182598,0.3530193989869852,0.4155392113729051,0.997318738624484,0.8489257602094038,0.6661584387165822,0.4430788586125176,-0.4038690038647737,Decrease
0.1891966225649756,0.1455157024821399,0.7615218095648051,0.3027835389550466,0.669634938039263,0.8266686213453711,0.5996405317169211,0.5917444425746801,0.4304541293050917,0.2527782883654698,0.0651123255463032,0.4513527571663563,0.853350347521538,Increase
0.9821364504911548,0.4094641293817624,0.6086666991691613,0.8822010330381929,0.8956490304826966,0.1910269920482384,0.8257797553277297,0.1717497066205116,0.1009619073007751,0.7199583381382433,0.2651729534950181,0.3632865313904638,-0.8668512687314743,Decrease
0.2983502144904163,0.8972390655617424,0.5608698333473281,0.1873624109178225,0.4462671147891289,0.70673913471556,0.5407962354637655,0.7213765363273172,0.8985302891283493,0.2140430984440525,0.934850578786476,0.4056479497157497,-0.4087380754984385,Decrease
0.3861527576456461,0.8362913167981394,0.4228750763669834,0.0854911370540643,0.0821182284854215,0.8829523875036785,0.2308626733710718,0.7553496704059938,0.1665830403303092,0.9058685351139382,0.7444508474528252,0.564323711680577,-0.4192613655255719,Decrease
0.892233715131015,0.1766695807873194,0.7387395405903008,0.2428392259401903,0.4186001597361952,0.9956185843085588,0.3980334547249822,0.7430066893650696,0.8591367890965351,0.4909793817571973,0.8881747511202649,0.3469288997173871,-0.4117691910044066,Decrease
0.3681827152384981,0.8146421153410013,0.3218296036303091,0.1648663299116541,0.0585791358256103,0.1730408313861402,0.8002242596352511,0.9028673338947696,0.7885726265738582,0.0102813067924393,0.416067796850304,0.1143940681866456,-0.4235955745878548,Decrease
0.8263677938745754,0.796187995253103,0.6883399437029468,0.5658887353426111,0.0312981907363967,0.4216106301154512,0.9341418338855412,0.5770872005037518,0.0623616786801919,0.5306817690755126,0.1132845407635441,0.3845726662071006,-0.4212176481517968,Decrease
0.6241581307016464,0.1984022384722485,0.3472815077274302,0.980721233102773,0.5649093033953241,0.0927833747150315,0.4424989775985489,0.4705610199421079,0.8427536991645589,0.5780504570143067,0.1371350365314981,0.5339550624283675,4.2192916231440946e-18,Maintain
0.4656292183285352,0.9658557755587172,0.0593337383285151,0.687932557767352,0.5701730930488141,0.4402811589419272,0.7105622290806736,0.971262658654703,0.1408380657147747,0.6412531818471001,0.6860448844207624,0.9997449092333894,-0.4044332726056102,Decrease
0.279837798125401,0.3489301941115652,0.0658836860737194,0.066168603175489,0.934965941819973,0.9628598575472834,0.1083699977280433,0.998467039989862,0.9186899362988142,0.8420247258584685,0.9308077694036996,0.433107819548441,0.8602998064580479,Increase
0.7694091224203512,0.5571640803951361,0.2961963857516089,0.6421532959671818,0.2719772991035349,0.8587280943154619,0.4667931091268644,0.1727646699898053,0.0302227098975332,0.8690085967916715,0.2150922741312428,0.837242850269869,0.2029786684205609,Maintain
0.5617983270451877,0.9223483751534778,0.1502845051636183,0.4318473061975775,0.5378217305088061,0.1571184342378493,0.283823335900202,0.4771354807770851,0.0351900744106957,0.9980261547285696,0.0671926907289804,0.549886933119194,-0.4053214913544499,Decrease
0.126377424897827,0.8764792647660078,0.2164351933952475,0.3812325251292102,0.1295860329252277,0.945047244116656,0.2149463213990687,0.2109758487774727,0.984731714534378,0.9883461641671034,0.1395405040350711,0.987364243305054,-0.4120065537222414,Decrease
0.460349401839813,0.0951242358787711,0.2520999843350888,0.4852391378554784,0.3799487077768232,0.5432734262750871,0.6775334233539252,0.7199214526189766,0.3218035495430087,0.8892267306899101,0.0476783519270478,0.3022311215171114,0.6470447640957246,Increase
0.6805034062003543,0.7045450382615736,0.8132790126392524,0.1968429158939392,0.6124576598988253,0.9464054756128804,0.1127621064859174,0.7479439395067635,0.1142024594364701,0.8315962809655562,0.3116517535687523,0.7616018654241704,0.7821687231981279,Increase
