MemoryUsage,ProcessorLoad,InpNetThroughput,OutNetThroughput,OutBandwidth,Latency,V_MemoryUsage,V_ProcessorLoad,V_InpNetThroughput,V_OutNetThroughput,V_OutBandwidth,V_Latency,CLPVariation
0.2564749469014944,0.5394030916527193,0.3163589416818373,0.6226610216670612,0.3691707169631968,0.21350807385449944,0.4711502464881483,0.2740704712139983,0.961782323198473,0.17373743223848015,0.029771310119539707,0.4465658308688335,0.4041449376098565
0.36375197335469545,0.5410433306444233,0.7540547606779121,0.9153244954995652,0.5480374218490498,0.132696256494085,0.10595287962825517,0.5374513126912721,0.47793970202513425,0.33930817352759046,0.473836737493636,0.26863794802857077,0.3982355836762909
0.6189824503764302,0.6962750951197589,0.32976490801036873,0.7316292312529877,0.11774580268332069,0.8773528180384718,0.4855784611577022,0.02681815412876798,0.44161430646846067,0.5159699690139268,0.7833564511560666,0.7316877990065349,0.8626133778933482
0.6958058246807879,0.4290705168162333,0.9766789880481108,0.08734791519329854,0.4789334230094556,0.48016167844506896,0.4852686036039153,0.6950810236427156,0.5400731752375699,0.29768952707499696,0.32697063317125596,0.2268229907402327,0.16815177863057723
0.30049863523574905,0.8373306068581763,0.31912840666841735,0.9983136236977582,0.19684216223049134,0.10797081772552675,0.45629272061365234,0.7242447444975133,0.22373234777450113,0.8163731217813566,0.13796644819368498,0.5462437531442675,-0.4190625356820213
0.8520466785923888,0.7965005240543672,0.7621040870021066,0.4272058193553686,0.15579474507572866,0.8317750002698765,0.7022731297232264,0.6498287920721724,0.54363894524358,0.019484564318731468,0.5961341050894279,0.9108040569771542,-0.41628786312973487
0.6723929440807822,0.08672861035707669,0.07333552134455268,0.13233636587388198,0.9912497393059123,0.3822507117811976,0.7083240157398033,0.6677084343221776,0.696159759504314,0.3015464072280786,0.41000905070152716,0.10366245216656378,-2.999293717777222e-18
0.0935101014258608,0.59916636812573,0.23665062844601048,0.3513495203983661,0.7231274407231049,0.774894026905448,0.024786495386971308,0.8660520802937465,0.34451732821714864,0.30772388078728896,0.9196516634214266,0.07958004636006089,0.7471625998665067
0.22627626399994505,0.030722887513060626,0.8080426542961546,0.5388533723848203,0.4815020412794888,0.09600266779954614,0.6820474293206341,0.6258145129599003,0.901575425707198,0.8460233180979086,0.27718555310233184,0.2486976262947277,0.8483908977594938
0.41810711946053725,0.7075033505395657,0.8144243367850831,0.662851909760592,0.11184388699719794,0.28519915825785114,0.1654011127559155,0.6424891574387496,0.4142567998887008,0.92403918939891,0.8574615388159547,0.7884882137315478,-0.018182961457763016
0.8160108229598818,0.10534985603478109,0.47311070922907383,0.28260444785608774,0.1931472751539055,0.6728961160808965,0.7666202085492273,0.21617782077223036,0.8570551857996804,0.9085470536201968,0.9619727616636774,0.19224428377562452,-0.4233132776848538
0.7675703575293958,0.43911394005630955,0.19739305897540005,0.0880543777361189,0.2852688626385589,0.9365242638591271,0.4968324704667546,0.4676520249652988,0.434319002640855,0.31914138186375673,0.051730818067210915,0.880533372888665,0.22597619386198373
0.9946025822630368,0.32563438391317945,0.42102676644547,0.1121627776054227,0.7881439856706666,0.4355671667181644,0.8203028163396826,0.8956051110206084,0.1644015650919306,0.17827155642219594,0.945539269652742,0.7467271360718944,-0.8330941823528694
0.6656220815315086,0.2025875167112674,0.2649602048929999,0.8977959931233402,0.9600307118948159,0.21178048612538913,0.2915074183262437,0.4579779217138884,0.5500949426636369,0.8876269204050796,0.8568601252092655,0.905734844460431,3.8847898475346224e-18
0.560617633153687,0.08176053739051758,0.8926735701822479,0.9385212070030544,0.1751300339060894,0.22190318506847406,0.4423043942152859,0.6527333121726752,0.36472963799093483,0.04349158859762425,0.9908493123785789,0.009143745857010721,0.3209520663767787
0.18634025925774877,0.09137025003766519,0.23534050515046112,0.6289950862158032,0.25915906931846744,0.47208827786378327,0.2908900428945087,0.09362890391946621,0.3243769931976831,0.8921351217743875,0.8399386588383905,0.3894627721415158,0.8537103822533396
0.720632343659226,0.27903301873231445,0.8088802944802018,0.06883610227260728,0.6266889206193964,0.9107553732467879,0.8251809124796138,0.2837341640984812,0.9905734236273914,0.5111794927652719,0.9862886493520118,0.1564250703856751,0.5374205663922959
0.8206227723883635,0.3533997698444121,0.24814164598810462,0.4665090624571342,0.8293793683800095,0.12265401286607536,0.21448747142183444,0.06914704656727921,0.4920082411466167,0.21930217524117812,0.14638789793570262,0.9497991244843849,-0.8373460119925046
0.4222004131251399,0.19985233620633525,0.8246504518603424,0.9957347616228664,0.4922590587567923,0.1196999848530802,0.646512501082829,0.1007548093139442,0.9697610449490585,0.6179728979694952,0.18696011834263682,0.31632440421490216,0.7588912044543679
0.6049307485649944,0.3216399734894403,0.8325549635211575,0.8943429039844082,0.471636971770209,0.4865508095484192,0.30644717590353165,0.6384541681959525,0.9621852362701983,0.3690699658374068,0.572375016110458,0.11681216290522056,0.18016238605297225
0.6108106659274185,0.04839697655501196,0.33047532758509923,0.6256234286639963,0.7687272489103595,0.5700366586646225,0.1702586421675294,0.022436144017355608,0.5399238929796717,0.20715083905740628,0.735568838909827,0.1259379175183133,0.3291390749970607
0.6858377274201256,0.17877528668063702,0.5231871796521442,0.7207375953196384,0.6489908891691427,0.573827786588952,0.980117963434351,0.5331251515567117,0.15383716415329107,0.6896094608508013,0.847479306517655,0.66073873818774,0.3357706153735043
0.7884278093487715,0.23607695025279418,0.8450638300491623,0.8989335130378945,0.12256348981277365,0.3894366259005372,0.36815316152551725,0.8594555687487969,0.7007919919901686,0.2933368509186427,0.7152383605284365,0.6423212562757422,-0.28406130236198973
0.19027183325488883,0.5533400247246962,0.24422683502183062,0.869166246029823,0.9479422948911141,0.05610972265821068,0.8663432376054702,0.6616179513790423,0.30284364033100175,0.44231860901907205,0.83775674886391,0.6445485326830543,0.35176285921765765
0.7237204743650908,0.6623110199411378,0.8621419912022495,0.7269253527031554,0.2609317049627069,0.6769603492137202,0.020544437658904235,0.572242644427671,0.635175397614974,0.6755716880127701,0.9205199082414006,0.8419413503526811,0.404491055095002
0.0667061224702502,0.5281354740672919,0.2917379973385702,0.19273838547218047,0.8302993844202904,0.7083197807360271,0.6719734175262023,0.470836870863827,0.5959026393704611,0.3727018582854197,0.9087471080769405,0.5869104930244247,0.48623045418614974
0.5507034729505428,0.6225686542525783,0.127646450349594,0.4886703457404272,0.24727732810561387,0.7367262168751552,0.36046010477499624,0.42157658415909927,0.6830842467016032,0.6044873545258229,0.9279400380684204,0.17581981344068276,0.6629049800493336
0.302460421900392,0.6856311989996189,0.4562840638668738,0.8082711813923718,0.8591207516185662,0.4090121693925318,0.34224092484306456,0.6267298265591844,0.772224384780648,0.5260996583100032,0.4157249851752357,0.6331554586821608,0.021068384377666692
0.07658054046132823,0.7718185292219518,0.33825624570874424,0.860297780646835,0.29481764884420136,0.894748523346331,0.3729214685184301,0.4363931289254598,0.7318756013962977,0.4477216801177861,0.4637491866826773,0.07322875200345169,0.17148846086487332
0.9206801134274181,0.24020429324400772,0.6986436263673997,0.6590970462057374,0.9120078741836591,0.24844480747555597,0.07948218252553885,0.3080772097981933,0.20980822191027348,0.07836915387504173,0.718298907112008,0.1667876703222395,-0.8598509801855314
0.16963770080994145,0.8747458053872419,0.07306644687846642,0.15325705477600737,0.382504770481519,0.25074579690695453,0.47484641528025495,0.7970895217514097,0.1430683563057753,0.06138931236218359,0.5659092442045802,0.7341963280019635,-0.42173470165632376
0.31673761814728585,0.9812567371103439,0.7050008043203454,0.7364363865295848,0.5290842194355125,0.45764428742488816,0.9362969652335529,0.43209545879082023,0.5773759769939961,0.5241702790098968,0.9408228713349222,0.17379739373433667,-0.40085617898054554
0.6537357443895789,0.5162417542650228,0.3413580015435095,0.6606257757403838,0.9594135560965188,0.023669338401487217,0.703251507722749,0.5286654524886105,0.011529371545382028,0.38703181338645487,0.3931416717397912,0.7883979701080024,3.816778823790318e-18
0.5992699955810156,0.4308914924744226,0.24708392366681853,0.19152011997014184,0.12492205219492303,0.9798631870325619,0.9789268903446741,0.7626133241628168,0.9154013150394374,0.3610839521845284,0.10010416213749485,0.5262751168784062,0.8389995301363227
0.024167002860080777,0.807448145483794,0.9496545925985711,0.3684976703807915,0.6091037225960704,0.9000752527419179,0.16685270679442665,0.568868802740328,0.5255927919455454,0.9500636662882261,0.38422594797232135,0.9144685301837886,-0.47308450083194764
0.5541168081113185,0.7298646914641005,0.5257831586243008,0.29992797809770555,0.27641090529172585,0.22651446485370752,0.5474761167461487,0.5020917176770514,0.11758311010213807,0.06562302248306828,0.08852904365239445,0.618024664531876,-0.06072178655537406
0.5041895322857027,0.014621722102023393,0.7771877772149484,0.852719004503183,0.19120042932472747,0.8054299383124486,0.8453595025039894,0.5160973499629149,0.864412418259768,0.9186688447087497,0.24001202173862957,0.3606457036236427,0.5695651982736504
0.34532202068452333,0.9168673697192806,0.18951640102891043,0.6582610865643599,0.646289604230342,0.3704586875478165,0.6409270918765931,0.27639577716472574,0.8004079316895032,0.1357620326366138,0.3823400002072408,0.3758324717103485,-0.5607233554350135
0.1930907624739625,0.21811016644296455,0.435202087065795,0.6559858768425009,0.6615957433829295,0.8738425705842503,0.5130696487661204,0.7473335499897196,0.647480892885744,0.2598092728493222,0.10672007134669137,0.4336235179275886,0.8495265916098096
0.10595500123459844,0.7207916161100665,0.5717039714095637,0.8417967681122277,0.6807949694413792,0.9421067128305979,0.7064173160709618,0.359045732130029,0.9318301436963626,0.29427335489816697,0.5792601792949656,0.8255133425065488,0.5352464572663393
0.7666694999385553,0.5616298119231384,0.001817189361313365,0.3829507786328451,0.901249664791978,0.40547993860939224,0.5298639288772172,0.025194801060240746,0.015246285460499887,0.8484883258182766,0.5381510165482944,0.6254527677500704,-0.24924017171520774
0.4243000281440318,0.4163553344996559,0.951514518945864,0.8045643603757578,0.21766134704805773,0.7141506770688719,0.15650798061230087,0.20482320495000894,0.07720422536113503,0.2923019345763306,0.4070122388817973,0.754680855483125,0.7509554682573356
0.9692734235430676,0.6072855394539579,0.4674077815374963,0.8858718644542188,0.8124749564774423,0.49610593770166544,0.7628541987216231,0.36797639575608565,0.07214925640514669,0.6774342697727466,0.2891703708673504,0.19167331435829804,-0.8660076097792858
0.942225574183443,0.01950522225037321,0.36642993288492587,0.905632535869351,0.9134236934550116,0.854414526902033,0.2418331316494221,0.3830413468815571,0.7819653483216593,0.8963014319002575,0.9152152056305746,0.888110103471201,-0.8630960625810605
0.4335622014667936,0.49996399155306626,0.983001023483323,0.6811384100626222,0.046005124641613215,0.7706456230678936,0.7875681878904733,0.2862131401182402,0.32323242953816267,0.4906485457912595,0.5348506908783006,0.059368543194691537,0.5667119398514987
0.6834993668822062,0.597295243643497,0.8747808599501249,0.6358699996909976,0.8025178755338166,0.07421712915297529,0.49813862217125693,0.8913277509230663,0.8104803185808609,0.49131135813170335,0.11742485933753855,0.6017670273171241,3.64392383512075e-18
0.9489577538396422,0.6367216276160302,0.32289900946776384,0.38157049558600475,0.8233866402122195,0.16405448168702552,0.07615212125693616,0.11553649572160829,0.49496389338260416,0.5667806407956453,0.35515739959149994,0.49917896918960136,-0.8639518284484158
0.9573744889247476,0.9999565620229696,0.5583653888707268,0.5863385260328375,0.7068984664047389,0.3406074442139667,0.7276061301418502,0.1606167361657097,0.5506256727251146,0.8492362920491994,0.007418318457724338,0.7021518636547052,-0.680261345716117
0.2124889889815672,0.3154562226600962,0.34321513956492133,0.07728397533634301,0.7019043885323983,0.758841067467141,0.4512248559375063,0.6635488404907581,0.4465757562747342,0.30540000946601953,0.5170827703411921,0.16994347172750524,0.8504475979551609
0.5063416035074518,0.6121143175705481,0.4739377188200128,0.6816469145770079,0.4983797424550267,0.35067840611570256,0.8320486692802477,0.7554510603825116,0.008477948761792753,0.7954219516068856,0.09483144494065943,0.020743590102129006,-2.8684454894515482e-18
0.5972323131332257,0.5641482269553358,0.4629349091637345,0.7687758795921408,0.7923144832745952,0.6268066898194611,0.20584056402986273,0.8432045328491026,0.5483881232073063,0.20891595997860046,0.4707426314697274,0.3160897849513373,0.4310330869369468
0.2337476394403516,0.4785451051001235,0.6803862457633295,0.13491478525788048,0.9914576393580413,0.8792892532373893,0.7337127297753732,0.480059519761839,0.7633282028426581,0.9030272409265627,0.029799992450550428,0.17472598499524428,0.604027205931116
0.4436211162930024,0.8667527238727563,0.3850454532895098,0.4049512913946479,0.09667186316211762,0.9006316122138046,0.9399276620915566,0.832084273497353,0.1366498538634614,0.6802577782139984,0.5181847468804334,0.10245316766998958,-0.41365810100195577
0.7264956188534695,0.7681806304553788,0.17095158408400857,0.6880625073131148,0.8040595698047076,0.09743506932471357,0.04660783317612216,0.3823181819085967,0.6495228086769929,0.8822940232677541,0.16834953005244946,0.05631371830358711,-0.27529772386012175
0.7663419106636841,0.9479540407636913,0.2958988662607833,0.22578032845682583,0.8122779661146206,0.10899432196108305,0.021767424370603194,0.16352179582841497,0.09665163326287729,0.15069740078624538,0.5834475630887638,0.6931274281112527,-0.8638290836744283
0.22991786252043123,0.6702143979911998,0.5670591526315094,0.5890934960428185,0.15065858144161326,0.20962594755374575,0.4579371902707434,0.4077361341985668,0.7101116249535876,0.003092215215760419,0.4053640203593961,0.5552235628797777,-8.849252545661502e-18
0.815787191436393,0.6366674998304167,0.4644843451279752,0.1813325210999378,0.2113860052569292,0.8600721029423154,0.7526548200346127,0.01667107676157753,0.8074795772013083,0.8055876628474072,0.0778137000722513,0.06778255211629047,-0.4233597981545785
0.45750452089538896,0.549489897550382,0.2886127633557942,0.6999815149231179,0.28577155244759744,0.19907370768102273,0.6333523074382994,0.9130094643498076,0.39662424994801426,0.10862105117596677,0.05866539955881822,0.36274057683585914,0.3668766139615298
0.7375986078613744,0.19450920919168302,0.25996223402555807,0.40904336399375385,0.8640351469719063,0.6306560183898009,0.5891839211463608,0.6523311393323188,0.5606078797991881,0.9384888813075072,0.31919500983817095,0.6627088586601346,0.23085992351373874
0.9547687791854104,0.16688838860027244,0.4612143006419036,0.9791070444049085,0.3449250798400212,0.9704131873647596,0.18702242418885795,0.3907796974051486,0.22318753616219567,0.060043008274127785,0.44109112029602304,0.5328883221785261,-0.4281568867797388
0.4875468797891309,0.474212437510543,0.6435324487379684,0.9690910734794835,0.08091436874895652,0.8093271410030638,0.42847623220856934,0.7211883916560328,0.9149986380395196,0.6190789054639683,0.5869922562664452,0.847192769320193,0.5862194009990656
0.17394959721701486,0.023878317358019485,0.43819045941858037,0.317761540037503,0.9279281674522266,0.3178838095471265,0.6633858448055429,0.27012204016870833,0.32464466400947856,0.7958805095458089,0.32265540029638007,0.8867882156956967,0.8552328986044198
0.14928756582052338,0.513153616651329,0.10553655002874451,0.7199353188465264,0.2680143055298123,0.5833501655002266,0.1533600420483736,0.7415009945207022,0.5542983201116596,0.3886139564535598,0.8664747624539274,0.22767595299132992,0.5123462456244654
0.3455934016768827,0.5775176040155621,0.870629730571628,0.5405709890735798,0.2726906799255361,0.7045902453259941,0.7666176959994495,0.8116909416559926,0.6887163030852191,0.6329801341224007,0.4231799560918993,0.9975549834988756,0.5278274144675
0.6626258499187494,0.6841071894250162,0.14015242599973887,0.6142875804578648,0.1553591262616335,0.8833965865780318,0.9099963112854326,0.8458946727051091,0.6533661222006416,0.06856441761925525,0.4717050088131458,0.814072992871889,0.863025857246992
0.508107926681906,0.19998330984977708,0.6254560508514968,0.5069796641275274,0.921419623787169,0.328768611860882,0.37506141542169535,0.40881787929776847,0.8178564242267495,0.3888381436209475,0.7232568095280337,0.05398810147924671,0.5250836622234758
0.3561310189451792,0.8789141141483523,8.868454229937761e-05,0.9984924833863031,0.3132150020738844,0.5232503198986191,0.6129845246605188,0.5287513596490363,0.07560287720046588,0.9751168538547901,0.33719811378583575,0.900380386274907,-0.424121764769449
0.22159892514409407,0.311910957392848,0.2148307921344923,0.9932122240214979,0.047871669020123964,0.6239649518663773,0.34360868214291407,0.2558538544052641,0.5792416914110795,0.5864027797949911,0.7310200241953042,0.019302505377127632,0.8492349315430775
0.06709652678483058,0.07551620391275471,0.3863558577904277,0.8073493285594123,0.6401512233653769,0.6254959267546125,0.24873858733362852,0.12468770362203085,0.5551005365413387,0.7173051245169626,0.055291538676316754,0.5858711188983716,0.864614543509216
0.9348968794094764,0.5495355332111462,0.6521241293654062,0.31811353054044234,0.08337887110855746,0.9433579918259801,0.3530193989869852,0.41553921137290517,0.997318738624484,0.8489257602094038,0.6661584387165822,0.4430788586125176,-0.4038690038647737
0.1891966225649756,0.14551570248213996,0.7615218095648051,0.3027835389550466,0.669634938039263,0.8266686213453711,0.5996405317169211,0.5917444425746801,0.43045412930509175,0.2527782883654698,0.0651123255463032,0.45135275716635637,0.853350347521538
0.9821364504911548,0.40946412938176246,0.6086666991691613,0.8822010330381929,0.8956490304826966,0.19102699204823848,0.8257797553277297,0.1717497066205116,0.10096190730077514,0.7199583381382433,0.2651729534950181,0.36328653139046385,-0.8668512687314743
0.2983502144904163,0.8972390655617424,0.5608698333473281,0.18736241091782257,0.44626711478912895,0.70673913471556,0.5407962354637655,0.7213765363273172,0.8985302891283493,0.21404309844405256,0.9348505787864761,0.4056479497157497,-0.4087380754984385
0.38615275764564616,0.8362913167981394,0.4228750763669834,0.0854911370540643,0.0821182284854215,0.8829523875036785,0.2308626733710718,0.7553496704059938,0.16658304033030924,0.9058685351139382,0.7444508474528252,0.564323711680577,-0.41926136552557197
0.892233715131015,0.17666958078731942,0.7387395405903008,0.24283922594019036,0.41860015973619524,0.9956185843085589,0.3980334547249822,0.7430066893650696,0.8591367890965351,0.49097938175719735,0.8881747511202649,0.34692889971738716,-0.4117691910044066
0.3681827152384981,0.8146421153410013,0.3218296036303091,0.16486632991165417,0.05857913582561036,0.17304083138614024,0.8002242596352511,0.9028673338947696,0.7885726265738582,0.010281306792439326,0.41606779685030404,0.11439406818664566,-0.42359557458785485
0.8263677938745754,0.796187995253103,0.6883399437029468,0.5658887353426111,0.031298190736396725,0.4216106301154512,0.9341418338855411,0.5770872005037518,0.062361678680191934,0.5306817690755126,0.1132845407635441,0.3845726662071006,-0.42121764815179685
0.6241581307016464,0.19840223847224858,0.34728150772743027,0.980721233102773,0.5649093033953241,0.09278337471503151,0.44249897759854895,0.47056101994210797,0.8427536991645589,0.5780504570143067,0.13713503653149817,0.5339550624283675,4.219291623144094e-18
0.4656292183285352,0.9658557755587172,0.059333738328515184,0.687932557767352,0.5701730930488141,0.4402811589419272,0.7105622290806736,0.971262658654703,0.14083806571477475,0.6412531818471001,0.6860448844207624,0.9997449092333894,-0.4044332726056102
0.279837798125401,0.34893019411156523,0.06588368607371942,0.066168603175489,0.934965941819973,0.9628598575472834,0.10836999772804334,0.9984670399898621,0.9186899362988142,0.8420247258584685,0.9308077694036995,0.433107819548441,0.8602998064580479
0.7694091224203512,0.5571640803951361,0.2961963857516089,0.6421532959671818,0.27197729910353496,0.8587280943154619,0.46679310912686445,0.17276466998980533,0.030222709897533284,0.8690085967916715,0.21509227413124288,0.837242850269869,0.20297866842056095
0.5617983270451877,0.9223483751534778,0.15028450516361835,0.4318473061975775,0.5378217305088061,0.15711843423784932,0.28382333590020203,0.4771354807770851,0.03519007441069577,0.9980261547285697,0.06719269072898049,0.549886933119194,-0.40532149135444995
0.126377424897827,0.8764792647660078,0.21643519339524753,0.38123252512921024,0.12958603292522775,0.9450472441166559,0.21494632139906877,0.21097584877747277,0.9847317145343781,0.9883461641671034,0.13954050403507112,0.9873642433050539,-0.41200655372224143
0.460349401839813,0.09512423587877117,0.25209998433508884,0.48523913785547845,0.3799487077768232,0.5432734262750871,0.6775334233539252,0.7199214526189766,0.3218035495430087,0.8892267306899101,0.047678351927047835,0.3022311215171114,0.6470447640957246
0.6805034062003543,0.7045450382615736,0.8132790126392524,0.1968429158939392,0.6124576598988253,0.9464054756128805,0.11276210648591745,0.7479439395067635,0.11420245943647012,0.8315962809655562,0.3116517535687523,0.7616018654241704,0.7821687231981279
0.03449470169895519,0.2966407960266867,0.357796296491075,0.34640208939824335,0.40472641734442916,0.2467985393465537,0.6076267413468637,0.9191143958759899,0.7608991945759175,0.22335388855308236,0.106715136729016,0.9886550659068236,0.8437062010946833
0.6551377585849412,0.2992259392491765,0.4544361041566872,0.8203576704084586,0.8145092890044734,0.21842971419372004,0.46044539596324163,0.6004372695179755,0.7760820685148986,0.9209933931478503,0.16198632289233605,0.8892484270361234,3.903571268314144e-18
0.4335310938433252,0.4926521527625163,0.6657628118566155,0.7199400518166429,0.33541889287105087,0.07871407870878855,0.48815024581842015,0.7763048272509925,0.13766625460602278,0.011051247546349896,0.2785012648248457,0.6675590785769472,0.5774128543647643
0.7504021609451085,0.11117094746033196,0.9237744404532767,0.8010440932579584,0.6350706370058398,0.13943768860682226,0.7993734667494854,0.34560066805098466,0.5264892899117287,0.02671608156776939,0.21558783849479002,0.3016942477182005,-0.22410493277892965
